Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002057,Male,Yes,3+,Graduate,No,9398.0,2285.0,284.0,360.0,1.0,Semiurban,Y
LP002058,Female,Yes,0,Not Graduate,,5079.0,4062.0,274.0,360.0,1.0,Rural,Y
LP002059,Female,No,1,Graduate,No,12519.0,6390.0,,360.0,1.0,Semiurban,Y
LP002060,Male,No,0,Graduate,No,13216.0,8577.0,78.0,360.0,1.0,Urban,Y
LP002061,Female,No,0,Graduate,No,1699.0,1061.0,236.0,360.0,1.0,Urban,N
LP002062,Female,No,0,Not Graduate,No,10467.0,7411.0,198.0,240.0,1.0,Urban,N
LP002063,Male,No,1,Not Graduate,No,18109.0,8710.0,53.0,360.0,1.0,Rural,Y
LP002064,Male,No,1,Not Graduate,No,19949.0,7561.0,341.0,360.0,1.0,Rural,N
LP002065,Female,Yes,0,Graduate,No,10320.0,1100.0,132.0,360.0,0.0,Urban,Y
LP002066,Male,Yes,2,Not Graduate,No,11749.0,9658.0,203.0,360.0,1.0,Rural,Y
LP002067,Male,No,2,Not Graduate,No,1540.0,9984.0,525.0,360.0,1.0,Semiurban,N
LP002068,Male,No,3+,Graduate,Yes,19975.0,4132.0,380.0,360.0,1.0,Semiurban,Y
LP002069,Male,Yes,0,Not Graduate,No,13996.0,4504.0,398.0,360.0,1.0,Urban,Y
LP002070,Female,Yes,0,Not Graduate,No,2378.0,3649.0,355.0,360.0,1.0,Semiurban,Y
LP002071,Female,Yes,2,Graduate,No,11502.0,843.0,517.0,360.0,1.0,Urban,Y
LP002072,Male,Yes,0,Not Graduate,No,17219.0,6967.0,162.0,360.0,1.0,Rural,N
LP002073,Female,No,0,Not Graduate,No,2950.0,5582.0,218.0,360.0,1.0,Urban,Y
LP002074,Female,Yes,2,Not Graduate,No,10021.0,4649.0,318.0,360.0,1.0,Urban,Y
LP002075,Female,No,0,Not Graduate,No,12746.0,6192.0,386.0,360.0,1.0,Rural,N
LP002076,Male,Yes,0,Not Graduate,No,12227.0,3142.0,235.0,120.0,1.0,Rural,Y
LP002077,Male,No,0,Not Graduate,No,8125.0,245.0,407.0,360.0,1.0,Semiurban,Y
LP002078,,Yes,2,Graduate,No,9199.0,5110.0,371.0,360.0,1.0,Urban,Y
LP002079,Female,No,0,Graduate,No,10711.0,6019.0,303.0,360.0,0.0,Urban,N
LP002080,Male,No,2,Graduate,No,13200.0,5967.0,210.0,360.0,1.0,Semiurban,N
LP002081,Male,No,1,Not Graduate,No,14810.0,8533.0,502.0,360.0,1.0,Urban,Y
LP002082,Male,Yes,0,Graduate,No,9470.0,6210.0,76.0,240.0,0.0,Rural,N
LP002083,Female,Yes,0,Graduate,No,6781.0,8917.0,355.0,360.0,1.0,Urban,Y
LP002084,Female,Yes,0,Graduate,No,14221.0,6067.0,620.0,360.0,1.0,Rural,Y
LP002085,Female,Yes,1,Not Graduate,No,3327.0,2886.0,405.0,240.0,1.0,Rural,N
LP002086,Male,No,0,Graduate,No,5611.0,4152.0,639.0,240.0,1.0,Rural,Y
LP002087,Female,No,3+,Not Graduate,Yes,16818.0,1309.0,512.0,360.0,1.0,Rural,Y
LP002088,Female,No,0,Graduate,Yes,10311.0,9671.0,,,1.0,Urban,Y
LP002089,Male,No,0,Graduate,No,2188.0,9938.0,551.0,360.0,1.0,Semiurban,N
LP002090,Female,Yes,0,Graduate,No,11804.0,7622.0,377.0,360.0,0.0,Rural,N
LP002091,Female,Yes,2,Graduate,No,14362.0,4288.0,518.0,360.0,1.0,Semiurban,N
LP002092,Male,Yes,0,Not Graduate,No,18703.0,6769.0,354.0,360.0,1.0,Semiurban,N
LP002093,Female,No,0,Graduate,No,7716.0,9337.0,427.0,360.0,1.0,Rural,N
LP002094,Male,No,2,Graduate,No,13335.0,666.0,298.0,360.0,1.0,Rural,N
LP002095,Female,Yes,1,Graduate,No,4160.0,585.0,421.0,360.0,1.0,Semiurban,N
LP002096,Female,Yes,1,Not Graduate,No,11934.0,353.0,375.0,120.0,1.0,Semiurban,Y
LP002097,Female,No,1,Graduate,No,11990.0,2614.0,516.0,360.0,1.0,Urban,Y
LP002098,Female,No,1,Graduate,No,7162.0,7637.0,,360.0,1.0,Rural,Y
LP002099,Male,No,0,Not Graduate,No,2454.0,3097.0,587.0,120.0,1.0,Urban,Y
LP002100,Female,Yes,0,Not Graduate,No,7953.0,8235.0,246.0,360.0,1.0,Rural,Y
LP002101,Female,Yes,2,Graduate,Yes,15605.0,9796.0,330.0,360.0,1.0,Semiurban,N
LP002102,Male,No,0,Graduate,No,8912.0,2895.0,677.0,180.0,0.0,Semiurban,Y
LP002103,Female,No,1,Graduate,No,14062.0,8715.0,546.0,360.0,1.0,Semiurban,N
LP002104,Female,Yes,0,Graduate,Yes,19131.0,9320.0,107.0,360.0,1.0,Semiurban,N
LP002105,Male,No,0,Not Graduate,Yes,14326.0,7255.0,478.0,360.0,1.0,Urban,N
LP002106,Female,No,0,Graduate,No,10965.0,6794.0,71.0,,0.0,Semiurban,Y
LP002107,Female,Yes,0,Graduate,No,8386.0,8849.0,481.0,120.0,1.0,Urban,N
LP002108,Male,Yes,1,Graduate,No,1512.0,7843.0,318.0,360.0,1.0,Semiurban,Y
LP002109,,Yes,0,Not Graduate,No,6205.0,2386.0,658.0,360.0,1.0,Urban,Y
LP002110,Male,Yes,0,Not Graduate,No,,5445.0,458.0,360.0,0.0,Rural,Y
LP002111,Male,No,3+,Graduate,Yes,3566.0,6742.0,571.0,360.0,1.0,Rural,N
LP002112,Male,Yes,0,Not Graduate,No,12078.0,1862.0,323.0,360.0,1.0,Urban,N
LP002113,Female,No,2,Graduate,No,8414.0,7019.0,104.0,360.0,1.0,Urban,N
LP002114,Female,,3+,Graduate,No,6174.0,776.0,617.0,360.0,1.0,Rural,Y
LP002115,Male,Yes,3+,Not Graduate,No,3573.0,,610.0,360.0,1.0,Rural,Y
LP002116,Male,Yes,2,Not Graduate,No,5313.0,1663.0,459.0,360.0,1.0,Semiurban,N
LP002117,Female,No,0,Not Graduate,No,2550.0,755.0,418.0,360.0,1.0,Rural,Y
LP002118,Male,No,3+,Graduate,Yes,3652.0,4654.0,539.0,360.0,1.0,Semiurban,N
LP002119,Female,No,2,Not Graduate,No,9189.0,7532.0,,120.0,1.0,Urban,Y
LP002120,Female,Yes,2,Graduate,No,12523.0,3695.0,379.0,360.0,1.0,Rural,N
LP002121,Female,Yes,0,Not Graduate,No,17138.0,302.0,133.0,360.0,0.0,Semiurban,N
LP002122,Female,No,3+,Graduate,No,14823.0,1098.0,343.0,360.0,1.0,Rural,N
LP002123,Male,No,2,Graduate,No,12840.0,7618.0,180.0,360.0,1.0,Rural,Y
LP002124,,Yes,2,Graduate,No,4589.0,1404.0,,120.0,1.0,Urban,N
LP002125,Female,No,0,Not Graduate,No,1673.0,1321.0,514.0,360.0,1.0,Urban,N
LP002126,Female,Yes,0,Not Graduate,No,11116.0,304.0,157.0,180.0,1.0,Urban,N
LP002127,Male,No,3+,Not Graduate,No,8754.0,6173.0,614.0,360.0,1.0,Urban,N
LP002128,Female,No,0,Graduate,No,9010.0,4103.0,477.0,240.0,1.0,Rural,N
LP002129,Male,Yes,0,Not Graduate,No,18332.0,5540.0,432.0,360.0,1.0,Semiurban,N
LP002130,Male,No,2,Not Graduate,No,15889.0,7.0,589.0,360.0,0.0,Urban,Y
LP002131,Male,Yes,0,Not Graduate,No,7335.0,9966.0,396.0,360.0,1.0,Rural,N
LP002132,Female,Yes,0,Not Graduate,No,18665.0,1214.0,209.0,360.0,1.0,Rural,N
LP002133,Female,Yes,0,Graduate,No,13461.0,6520.0,279.0,360.0,1.0,Urban,N
LP002134,Female,Yes,0,Not Graduate,Yes,18316.0,697.0,253.0,360.0,1.0,Urban,N
LP002135,Female,Yes,0,Graduate,No,6445.0,4001.0,581.0,360.0,1.0,Rural,N
LP002136,Male,No,0,Graduate,No,3359.0,2726.0,439.0,360.0,1.0,Urban,N
LP002137,Female,No,0,Graduate,No,5419.0,6799.0,52.0,360.0,1.0,Rural,N
LP002138,Male,Yes,1,Graduate,No,12366.0,1923.0,378.0,360.0,0.0,Rural,Y
LP002139,Female,No,3+,Graduate,No,7890.0,3423.0,82.0,360.0,1.0,Urban,N
LP002140,Female,No,0,Not Graduate,No,2048.0,9828.0,445.0,180.0,1.0,Rural,N
LP002141,Female,No,0,Not Graduate,No,1666.0,429.0,331.0,360.0,1.0,Urban,Y
LP002142,Female,No,0,Graduate,No,13452.0,9926.0,419.0,360.0,0.0,Semiurban,Y
LP002143,Male,Yes,2,Not Graduate,No,4670.0,5388.0,225.0,360.0,1.0,Semiurban,N
LP002144,Male,Yes,3+,Graduate,No,11339.0,3153.0,635.0,360.0,1.0,Rural,N
LP002145,Female,No,0,Graduate,No,4121.0,9897.0,605.0,120.0,1.0,Rural,Y
LP002146,Male,Yes,0,Graduate,No,4901.0,6156.0,188.0,360.0,1.0,Urban,Y
LP002147,Male,Yes,1,Graduate,No,7966.0,,502.0,360.0,1.0,Urban,N
LP002148,Female,Yes,2,Not Graduate,No,16793.0,1220.0,329.0,360.0,1.0,Urban,N
LP002149,Female,Yes,0,Graduate,No,7672.0,3061.0,276.0,360.0,0.0,Rural,Y
LP002150,Male,Yes,1,Not Graduate,No,14526.0,5726.0,653.0,360.0,0.0,Rural,N
LP002151,Male,Yes,1,Not Graduate,No,2042.0,5950.0,399.0,360.0,1.0,Urban,N
LP002152,Female,Yes,3+,Not Graduate,No,11031.0,3941.0,580.0,360.0,1.0,Urban,Y
LP002153,Female,No,0,Not Graduate,No,13276.0,3122.0,361.0,180.0,1.0,Rural,Y
LP002154,Male,No,,Graduate,No,10259.0,302.0,354.0,360.0,1.0,Semiurban,Y
LP002155,Male,Yes,0,Not Graduate,No,12437.0,7510.0,680.0,360.0,1.0,Rural,Y
LP002156,Male,Yes,1,Graduate,No,19824.0,2078.0,158.0,360.0,1.0,Semiurban,Y
LP002157,Male,Yes,1,Not Graduate,Yes,3260.0,3669.0,548.0,360.0,1.0,Rural,N
LP002158,Male,Yes,0,Graduate,Yes,11921.0,8733.0,106.0,360.0,1.0,Semiurban,N
LP002159,Female,Yes,1,Graduate,Yes,15965.0,6549.0,144.0,180.0,1.0,Rural,N
LP002160,Female,Yes,0,Not Graduate,No,7273.0,4783.0,683.0,180.0,1.0,Urban,N
LP002161,Female,No,0,Not Graduate,No,,6886.0,541.0,360.0,1.0,Semiurban,Y
LP002162,Male,No,0,Not Graduate,No,18912.0,5479.0,303.0,360.0,1.0,Semiurban,Y
LP002163,Female,Yes,0,Graduate,No,7810.0,2479.0,194.0,360.0,1.0,Semiurban,N
LP002164,Male,Yes,0,Not Graduate,Yes,5980.0,3000.0,495.0,360.0,1.0,Rural,Y
LP002165,Female,No,3+,Not Graduate,No,15366.0,8510.0,217.0,360.0,1.0,Rural,N
LP002166,Female,No,0,Not Graduate,,8759.0,7427.0,188.0,360.0,1.0,Rural,Y
LP002167,Male,No,0,Graduate,No,,4582.0,427.0,360.0,1.0,Semiurban,Y
LP002168,Female,No,0,Not Graduate,No,19497.0,9168.0,318.0,,1.0,Urban,N
LP002169,Male,Yes,0,Not Graduate,No,5036.0,1360.0,386.0,240.0,0.0,Rural,Y
LP002170,Female,Yes,0,Graduate,No,17642.0,3818.0,77.0,360.0,1.0,Semiurban,Y
LP002171,Male,No,0,Not Graduate,No,18441.0,9127.0,515.0,360.0,0.0,Urban,Y
LP002172,Male,Yes,0,Graduate,No,15330.0,2386.0,205.0,360.0,0.0,Rural,N
LP002173,Female,No,0,Graduate,No,15493.0,8955.0,488.0,360.0,1.0,Semiurban,N
LP002174,Male,No,2,Graduate,No,8930.0,5006.0,65.0,360.0,1.0,Semiurban,N
LP002175,Female,No,1,Graduate,No,11059.0,4996.0,217.0,360.0,1.0,Rural,Y
LP002176,Male,Yes,0,Graduate,No,18741.0,5293.0,280.0,360.0,1.0,Semiurban,N
LP002177,Female,No,0,Graduate,No,3310.0,8215.0,,360.0,1.0,Urban,N
LP002178,Female,Yes,2,Graduate,No,15669.0,,281.0,360.0,1.0,Urban,Y
LP002179,Female,Yes,0,Graduate,No,15851.0,7866.0,402.0,360.0,1.0,Urban,Y
LP002180,Male,Yes,3+,Graduate,Yes,13849.0,1187.0,563.0,360.0,1.0,Urban,Y
LP002181,Male,No,0,Graduate,No,18124.0,1007.0,254.0,360.0,0.0,Rural,N
LP002182,Male,No,0,Graduate,No,15136.0,5470.0,307.0,360.0,1.0,Semiurban,Y
LP002183,Male,Yes,2,Graduate,Yes,17234.0,1117.0,433.0,120.0,1.0,Rural,Y
LP002184,Female,Yes,2,Graduate,No,9412.0,8395.0,406.0,360.0,1.0,Semiurban,Y
LP002185,Female,No,0,Graduate,No,19036.0,7290.0,374.0,360.0,1.0,Semiurban,Y
LP002186,Female,No,0,Not Graduate,No,15460.0,8228.0,119.0,360.0,1.0,Urban,N
LP002187,Female,No,0,Graduate,No,4074.0,6773.0,611.0,360.0,1.0,Urban,Y
LP002188,Female,No,3+,Not Graduate,No,8447.0,9044.0,225.0,360.0,1.0,Semiurban,Y
LP002189,Female,Yes,1,Not Graduate,No,8401.0,7307.0,560.0,360.0,1.0,Rural,Y
LP002190,Male,No,0,Not Graduate,Yes,18960.0,633.0,201.0,240.0,1.0,Urban,N
LP002191,Female,Yes,0,Not Graduate,No,1834.0,9444.0,442.0,360.0,1.0,Urban,Y
LP002192,Female,No,0,Not Graduate,No,14686.0,4514.0,294.0,120.0,0.0,Rural,Y
LP002193,Female,No,0,Not Graduate,No,15364.0,9708.0,171.0,360.0,0.0,Semiurban,N
LP002194,Male,Yes,0,Graduate,No,14230.0,5859.0,217.0,360.0,1.0,Rural,Y
LP002195,Male,Yes,1,Not Graduate,No,3230.0,4980.0,179.0,360.0,0.0,Urban,N
LP002196,Male,No,0,Graduate,No,6755.0,8519.0,634.0,360.0,1.0,Semiurban,Y
LP002197,Female,Yes,0,Graduate,No,5353.0,7523.0,658.0,360.0,1.0,Semiurban,Y
LP002198,Female,Yes,1,Not Graduate,No,19608.0,1030.0,68.0,360.0,1.0,Semiurban,Y
LP002199,Male,No,0,Graduate,No,2302.0,2562.0,553.0,360.0,1.0,Urban,Y
LP002200,Female,Yes,0,Graduate,No,2411.0,8919.0,591.0,360.0,1.0,Urban,N
LP002201,Male,No,0,Not Graduate,Yes,16615.0,9416.0,166.0,360.0,1.0,Rural,N
LP002202,Male,Yes,0,Graduate,No,8521.0,7059.0,239.0,360.0,1.0,Semiurban,N
LP002203,Male,No,2,Not Graduate,No,10027.0,5331.0,52.0,360.0,1.0,Urban,N
LP002204,Female,Yes,1,Not Graduate,No,15647.0,,382.0,360.0,1.0,Urban,Y
LP002205,Female,Yes,0,Not Graduate,No,14206.0,3140.0,389.0,360.0,1.0,Semiurban,Y
LP002206,Male,No,0,Not Graduate,No,13572.0,6080.0,209.0,360.0,1.0,Rural,N
LP002207,Female,No,0,Not Graduate,No,5832.0,2025.0,464.0,360.0,1.0,Rural,N
LP002208,Male,Yes,1,Graduate,No,15640.0,,622.0,360.0,1.0,Semiurban,Y
LP002209,Female,Yes,0,Not Graduate,No,19899.0,2379.0,314.0,360.0,1.0,Rural,N
LP002210,Female,No,0,Not Graduate,No,5159.0,429.0,116.0,360.0,1.0,Semiurban,Y
LP002211,Female,No,0,Graduate,No,14293.0,2807.0,144.0,180.0,1.0,Urban,Y
LP002212,Male,,0,Not Graduate,No,14768.0,6883.0,629.0,360.0,1.0,Urban,Y
LP002213,Female,No,2,Not Graduate,No,1898.0,1194.0,290.0,360.0,1.0,Urban,Y
LP002214,Female,No,2,Not Graduate,No,12350.0,8397.0,66.0,240.0,1.0,Rural,Y
LP002215,Male,Yes,3+,Not Graduate,No,13086.0,5722.0,464.0,120.0,1.0,Rural,N
LP002216,Female,Yes,0,Not Graduate,No,16790.0,1160.0,270.0,360.0,1.0,Rural,N
LP002217,Male,No,1,Not Graduate,No,17493.0,2846.0,89.0,360.0,0.0,Rural,N
LP002218,Female,Yes,1,Not Graduate,No,1515.0,3084.0,180.0,360.0,0.0,Semiurban,Y
LP002219,Male,Yes,3+,Graduate,No,5874.0,9582.0,178.0,360.0,1.0,Rural,N
LP002220,Female,Yes,0,Not Graduate,No,8013.0,7117.0,569.0,360.0,0.0,Rural,Y
LP002221,Female,Yes,2,Graduate,No,19460.0,,241.0,360.0,1.0,Rural,N
LP002222,Male,Yes,0,Not Graduate,No,,7060.0,474.0,120.0,1.0,Rural,N
LP002223,Male,Yes,1,Not Graduate,No,6674.0,9970.0,505.0,360.0,1.0,Rural,Y
LP002224,Male,No,0,Not Graduate,No,15967.0,6828.0,274.0,360.0,0.0,Semiurban,N
LP002225,Male,Yes,2,Graduate,No,11071.0,5502.0,563.0,360.0,1.0,Urban,Y
LP002226,Male,Yes,2,Graduate,No,13005.0,2021.0,224.0,360.0,1.0,Rural,N
LP002227,Female,Yes,0,Graduate,No,2807.0,6407.0,365.0,360.0,0.0,Urban,N
LP002228,Male,No,0,Not Graduate,No,11350.0,5512.0,226.0,360.0,1.0,Rural,N
LP002229,Male,Yes,0,Not Graduate,No,6032.0,6588.0,142.0,360.0,1.0,Rural,N
LP002230,Female,No,0,Graduate,No,8606.0,9043.0,320.0,360.0,1.0,Semiurban,Y
LP002231,Male,No,0,Graduate,No,7413.0,2914.0,,360.0,1.0,Urban,Y
LP002232,Female,Yes,0,Not Graduate,No,6274.0,4904.0,483.0,360.0,1.0,Semiurban,N
LP002233,Female,Yes,2,Not Graduate,No,14312.0,3996.0,509.0,360.0,1.0,Urban,Y
LP002234,Female,Yes,0,Not Graduate,No,7714.0,4555.0,563.0,360.0,1.0,Semiurban,N
LP002235,Female,No,1,Graduate,No,1553.0,5685.0,173.0,360.0,1.0,Semiurban,N
LP002236,Female,No,2,Graduate,No,5142.0,3294.0,129.0,360.0,1.0,Urban,Y
LP002237,Male,No,3+,Not Graduate,No,17963.0,6878.0,420.0,360.0,0.0,Semiurban,Y
LP002238,Male,Yes,2,Not Graduate,,16549.0,,144.0,360.0,1.0,Semiurban,N
LP002239,Male,,0,Not Graduate,No,18169.0,1578.0,238.0,360.0,1.0,Rural,Y
LP002240,Female,Yes,2,Graduate,No,11268.0,4676.0,,180.0,1.0,Urban,Y
LP002241,Male,Yes,0,Not Graduate,No,9466.0,8399.0,93.0,360.0,,Semiurban,Y
LP002242,Female,No,3+,Graduate,No,18111.0,1295.0,309.0,360.0,1.0,Urban,Y
LP002243,,No,1,Graduate,No,19860.0,8857.0,237.0,360.0,1.0,Semiurban,Y
LP002244,Female,Yes,2,Graduate,No,11212.0,3862.0,310.0,360.0,1.0,Semiurban,N
LP002245,Female,Yes,0,Not Graduate,No,,88.0,606.0,360.0,1.0,Rural,N
LP002246,Male,Yes,1,Not Graduate,No,11442.0,5880.0,109.0,360.0,1.0,Rural,N
LP002247,Female,Yes,2,Graduate,No,5223.0,3824.0,313.0,240.0,1.0,Rural,N
LP002248,Female,Yes,2,Graduate,No,3845.0,3189.0,597.0,360.0,0.0,Rural,Y
LP002249,Male,No,0,Not Graduate,No,8100.0,5795.0,59.0,360.0,0.0,Semiurban,Y
LP002250,Male,No,3+,Graduate,No,2960.0,3874.0,152.0,360.0,1.0,Urban,N
LP002251,Female,No,0,Not Graduate,No,9013.0,416.0,160.0,240.0,,Rural,Y
LP002252,Female,No,1,Not Graduate,No,2708.0,6915.0,582.0,360.0,0.0,Semiurban,Y
LP002253,Female,No,1,Not Graduate,No,5295.0,2617.0,550.0,360.0,1.0,Rural,N
LP002254,Female,No,0,Not Graduate,No,4008.0,4531.0,254.0,360.0,1.0,Semiurban,Y
LP002255,Female,No,0,Graduate,No,3167.0,2247.0,146.0,180.0,1.0,Urban,N
LP002256,Female,Yes,2,Not Graduate,Yes,16462.0,1898.0,446.0,360.0,1.0,Semiurban,N
LP002257,Male,No,0,Graduate,No,11188.0,7817.0,698.0,360.0,1.0,Rural,Y
LP002258,Male,No,0,Graduate,No,15080.0,9021.0,616.0,360.0,1.0,Urban,Y
LP002259,Male,No,2,Graduate,No,14408.0,5919.0,611.0,120.0,0.0,Semiurban,Y
LP002260,Female,No,2,Not Graduate,No,11612.0,4911.0,545.0,,1.0,Semiurban,Y
LP002261,Female,Yes,1,Not Graduate,No,14174.0,1242.0,581.0,360.0,1.0,Semiurban,Y
LP002262,Female,No,0,Graduate,No,8177.0,6320.0,413.0,360.0,1.0,Urban,Y
LP002263,Male,Yes,0,Not Graduate,No,11632.0,5585.0,306.0,120.0,1.0,Semiurban,Y
LP002264,Female,No,1,Not Graduate,No,5809.0,889.0,254.0,360.0,1.0,Semiurban,Y
LP002265,Female,Yes,0,Not Graduate,No,1865.0,7330.0,391.0,360.0,1.0,Urban,N
LP002266,Female,Yes,1,Not Graduate,No,7411.0,9499.0,548.0,360.0,1.0,Semiurban,Y
LP002267,Female,Yes,2,Not Graduate,No,3721.0,,241.0,360.0,1.0,Rural,Y
LP002268,Male,No,0,Graduate,No,18156.0,7217.0,173.0,360.0,1.0,Urban,Y
LP002269,Female,Yes,0,Not Graduate,No,15584.0,2864.0,175.0,360.0,1.0,Semiurban,N
LP002270,Male,No,3+,Not Graduate,Yes,5121.0,6585.0,242.0,360.0,1.0,Semiurban,N
LP002271,Male,Yes,0,Graduate,No,5142.0,8408.0,287.0,360.0,1.0,Urban,N
LP002272,Male,No,1,Not Graduate,No,17041.0,9424.0,297.0,360.0,1.0,Semiurban,Y
LP002273,Female,No,3+,Graduate,No,18485.0,8537.0,274.0,360.0,1.0,Semiurban,N
LP002274,Female,Yes,3+,Graduate,No,10303.0,1428.0,238.0,360.0,0.0,Urban,Y
LP002275,Female,Yes,1,Not Graduate,No,1826.0,2655.0,271.0,360.0,1.0,Urban,N
LP002276,Female,No,0,Graduate,No,4427.0,8040.0,668.0,360.0,0.0,Urban,N
