Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP008048,Female,Yes,0,Not Graduate,No,15599.0,9717.0,216.0,360.0,1.0,Semiurban,Y
LP008049,Male,No,1,Graduate,No,7551.0,4796.0,608.0,360.0,1.0,Rural,N
LP008050,Male,Yes,0,Not Graduate,No,9195.0,722.0,605.0,,0.0,Rural,Y
LP008051,Male,No,0,Not Graduate,No,7894.0,7227.0,65.0,360.0,1.0,Urban,N
LP008052,Female,No,0,Not Graduate,No,6051.0,8285.0,545.0,360.0,1.0,Urban,Y
LP008053,Female,No,1,Not Graduate,Yes,18824.0,2894.0,83.0,360.0,1.0,Semiurban,N
LP008054,Female,Yes,1,Not Graduate,No,7615.0,9339.0,616.0,360.0,1.0,Semiurban,Y
LP008055,Male,No,0,Not Graduate,No,9227.0,9766.0,419.0,360.0,1.0,Rural,Y
LP008056,Male,No,1,Graduate,No,16607.0,4108.0,123.0,360.0,0.0,Urban,Y
LP008057,Male,Yes,2,Graduate,No,4157.0,4835.0,585.0,240.0,1.0,Rural,N
LP008058,Male,Yes,0,Graduate,No,8627.0,2601.0,672.0,360.0,1.0,Semiurban,Y
LP008059,Female,Yes,1,Not Graduate,No,14664.0,8100.0,291.0,360.0,1.0,Rural,Y
LP008060,Female,Yes,0,Graduate,No,12446.0,1208.0,506.0,360.0,1.0,Urban,N
LP008061,Male,No,0,Graduate,No,13177.0,2082.0,289.0,360.0,0.0,Semiurban,N
LP008062,Female,No,0,Not Graduate,Yes,16120.0,6692.0,449.0,360.0,0.0,Urban,Y
LP008063,Male,,0,Graduate,Yes,,249.0,179.0,360.0,1.0,Semiurban,N
LP008064,Female,No,2,Graduate,No,7429.0,8129.0,112.0,360.0,1.0,Semiurban,Y
LP008065,Male,No,0,Not Graduate,Yes,4443.0,246.0,96.0,360.0,1.0,Urban,N
LP008066,Male,Yes,0,Graduate,No,1805.0,5782.0,304.0,360.0,1.0,Urban,Y
LP008067,Male,No,0,Graduate,No,4441.0,7606.0,580.0,360.0,1.0,Rural,N
LP008068,Male,No,1,Graduate,No,16350.0,3505.0,617.0,360.0,1.0,Semiurban,N
LP008069,Female,No,1,Graduate,No,18332.0,7787.0,60.0,360.0,1.0,Urban,Y
LP008070,Male,No,0,Graduate,No,16626.0,3741.0,526.0,360.0,1.0,Urban,N
LP008071,Male,No,2,Graduate,No,4294.0,9564.0,426.0,360.0,1.0,Rural,Y
LP008072,Female,No,3+,Not Graduate,No,16412.0,3307.0,272.0,360.0,1.0,Semiurban,N
LP008073,Female,No,0,Not Graduate,No,19114.0,6777.0,123.0,240.0,1.0,Urban,Y
LP008074,Female,Yes,2,Graduate,No,6998.0,3882.0,183.0,360.0,1.0,Rural,Y
LP008075,Male,No,0,Graduate,No,18365.0,9448.0,660.0,360.0,1.0,Rural,N
LP008076,Female,No,0,Graduate,No,17482.0,5018.0,355.0,360.0,0.0,Semiurban,Y
LP008077,Female,Yes,0,Not Graduate,Yes,7917.0,4159.0,299.0,120.0,0.0,Rural,N
LP008078,Male,Yes,0,Graduate,No,7924.0,5125.0,590.0,360.0,1.0,Rural,N
LP008079,Male,No,3+,Not Graduate,No,4568.0,8031.0,326.0,120.0,1.0,Semiurban,N
LP008080,Male,Yes,0,Not Graduate,No,17244.0,2846.0,218.0,360.0,1.0,Rural,N
LP008081,Male,Yes,1,Graduate,No,6553.0,1227.0,246.0,360.0,1.0,Urban,Y
LP008082,Male,No,0,Not Graduate,No,10852.0,1531.0,649.0,360.0,1.0,Urban,Y
LP008083,Male,No,1,Graduate,No,2692.0,6742.0,384.0,360.0,1.0,Rural,N
LP008084,Female,No,0,Not Graduate,No,5825.0,4252.0,489.0,360.0,1.0,Rural,N
LP008085,Female,Yes,2,Graduate,No,3017.0,386.0,211.0,360.0,1.0,Rural,Y
LP008086,Female,Yes,0,Graduate,No,3524.0,3680.0,105.0,360.0,1.0,Rural,N
LP008087,Female,Yes,2,Not Graduate,No,15759.0,5329.0,232.0,360.0,1.0,Semiurban,N
LP008088,Male,Yes,2,Graduate,No,19183.0,7275.0,465.0,360.0,1.0,Urban,N
LP008089,Female,Yes,1,Not Graduate,No,5223.0,,263.0,360.0,1.0,Urban,Y
LP008090,Female,No,0,Graduate,No,16037.0,6291.0,78.0,360.0,1.0,Semiurban,Y
LP008091,Male,No,0,Not Graduate,No,12411.0,2767.0,52.0,120.0,1.0,Semiurban,Y
LP008092,Female,Yes,2,Graduate,No,18969.0,5177.0,374.0,360.0,1.0,Urban,Y
LP008093,Female,Yes,0,Graduate,No,11859.0,2104.0,225.0,360.0,1.0,Semiurban,Y
LP008094,Female,No,0,Graduate,No,4359.0,8262.0,666.0,240.0,1.0,Rural,N
LP008095,Female,No,0,Not Graduate,Yes,10872.0,8688.0,361.0,360.0,1.0,Rural,Y
LP008096,Male,Yes,0,Not Graduate,No,6908.0,7201.0,203.0,360.0,1.0,Semiurban,Y
LP008097,Male,No,0,Graduate,No,15709.0,1507.0,442.0,360.0,1.0,Urban,Y
LP008098,Male,Yes,1,Graduate,No,17133.0,5472.0,413.0,360.0,1.0,Rural,Y
LP008099,Female,Yes,0,Graduate,No,11293.0,2752.0,407.0,360.0,1.0,Rural,Y
LP008100,Female,Yes,0,Not Graduate,No,1644.0,1903.0,105.0,360.0,0.0,Rural,Y
LP008101,,No,0,Graduate,Yes,3708.0,3992.0,333.0,360.0,1.0,Urban,N
LP008102,Male,Yes,0,Graduate,No,9980.0,8620.0,238.0,360.0,1.0,Rural,N
LP008103,Male,Yes,1,Graduate,No,6971.0,4237.0,643.0,360.0,1.0,Rural,Y
LP008104,Female,Yes,0,Not Graduate,No,2033.0,9848.0,65.0,360.0,1.0,Urban,Y
LP008105,Female,No,1,Graduate,No,7768.0,2301.0,236.0,360.0,0.0,Rural,Y
LP008106,Male,Yes,0,Graduate,No,1680.0,9980.0,225.0,360.0,1.0,Rural,N
LP008107,Female,Yes,0,Not Graduate,Yes,4532.0,4871.0,322.0,360.0,1.0,Semiurban,Y
LP008108,Female,Yes,0,Graduate,No,16265.0,9513.0,544.0,360.0,1.0,Rural,Y
LP008109,Female,Yes,0,Not Graduate,No,12582.0,5775.0,596.0,360.0,1.0,Urban,Y
LP008110,Female,No,2,Not Graduate,,14157.0,3834.0,656.0,240.0,1.0,Urban,N
LP008111,Male,Yes,0,Not Graduate,No,2429.0,9382.0,492.0,360.0,1.0,Semiurban,Y
LP008112,Female,Yes,1,Not Graduate,No,9463.0,3684.0,265.0,120.0,1.0,Urban,N
LP008113,Female,No,3+,Not Graduate,No,6014.0,4446.0,342.0,360.0,0.0,Semiurban,Y
LP008114,Male,Yes,0,Graduate,No,18847.0,4486.0,162.0,360.0,1.0,Urban,N
LP008115,Male,Yes,0,Graduate,Yes,8420.0,2435.0,79.0,360.0,1.0,Semiurban,Y
LP008116,Female,Yes,0,Graduate,No,8884.0,1481.0,387.0,360.0,1.0,Semiurban,N
LP008117,Male,No,3+,Graduate,No,4656.0,2801.0,268.0,360.0,1.0,Urban,N
LP008118,Male,No,1,Graduate,No,4340.0,7906.0,449.0,360.0,1.0,Semiurban,Y
LP008119,Female,No,1,Graduate,No,9004.0,2860.0,96.0,360.0,1.0,Semiurban,Y
LP008120,Male,No,0,Graduate,No,,7454.0,90.0,240.0,1.0,Rural,N
LP008121,Female,No,2,Graduate,No,19643.0,2485.0,302.0,360.0,1.0,Semiurban,Y
LP008122,Male,No,1,Not Graduate,No,2979.0,5677.0,402.0,240.0,1.0,Semiurban,N
LP008123,Female,No,0,Graduate,No,16124.0,9440.0,673.0,180.0,0.0,Urban,Y
LP008124,Male,Yes,1,Graduate,No,9151.0,7172.0,,360.0,1.0,Urban,N
LP008125,Male,Yes,0,Not Graduate,No,18860.0,9458.0,497.0,360.0,1.0,Rural,Y
LP008126,Male,No,0,Graduate,No,4927.0,,265.0,360.0,1.0,Urban,Y
LP008127,Female,,2,Not Graduate,Yes,17964.0,4409.0,271.0,360.0,1.0,Rural,Y
LP008128,Female,Yes,0,Graduate,No,8789.0,859.0,220.0,360.0,1.0,Semiurban,N
LP008129,Male,No,0,Graduate,No,6165.0,4254.0,274.0,360.0,1.0,Rural,N
LP008130,Female,Yes,0,Not Graduate,No,11348.0,1000.0,168.0,360.0,1.0,Rural,N
LP008131,Female,Yes,0,Graduate,Yes,2571.0,2202.0,159.0,360.0,1.0,Semiurban,Y
LP008132,Female,Yes,0,Not Graduate,No,16768.0,8585.0,,360.0,0.0,Urban,N
LP008133,Male,No,,Not Graduate,No,12404.0,3143.0,521.0,360.0,1.0,Semiurban,N
LP008134,Female,Yes,0,Not Graduate,No,10516.0,648.0,325.0,360.0,1.0,Urban,Y
LP008135,Male,No,0,Graduate,No,4584.0,7818.0,,360.0,1.0,Rural,N
LP008136,Male,No,1,Not Graduate,No,19752.0,857.0,240.0,,1.0,Semiurban,Y
LP008137,Female,No,0,Not Graduate,No,5351.0,1585.0,562.0,360.0,1.0,Rural,Y
LP008138,Female,Yes,0,Graduate,No,7867.0,6244.0,72.0,360.0,1.0,Semiurban,N
LP008139,Male,No,0,Not Graduate,No,2487.0,6721.0,594.0,240.0,1.0,Urban,Y
LP008140,Male,Yes,0,Not Graduate,No,6983.0,9150.0,258.0,360.0,1.0,Semiurban,Y
LP008141,Female,Yes,0,Graduate,No,9882.0,1682.0,499.0,240.0,1.0,Semiurban,Y
LP008142,Female,No,0,Graduate,No,8345.0,1265.0,656.0,240.0,1.0,Urban,Y
LP008143,Male,Yes,0,Graduate,No,2523.0,5763.0,684.0,360.0,1.0,Rural,N
LP008144,Female,Yes,2,Not Graduate,No,14255.0,5424.0,487.0,360.0,1.0,Semiurban,N
LP008145,Male,Yes,0,Not Graduate,No,13815.0,6838.0,295.0,360.0,1.0,Rural,N
LP008146,Male,No,3+,Graduate,No,9106.0,7693.0,214.0,360.0,1.0,Urban,Y
LP008147,Female,Yes,1,Not Graduate,No,4794.0,1739.0,297.0,360.0,1.0,Rural,N
LP008148,Male,No,0,Not Graduate,No,9551.0,148.0,440.0,360.0,1.0,Rural,Y
LP008149,Male,No,3+,Graduate,No,15526.0,2686.0,294.0,360.0,1.0,Urban,Y
LP008150,Female,No,0,Graduate,No,5163.0,931.0,195.0,360.0,1.0,Semiurban,N
LP008151,Female,No,0,Graduate,No,11777.0,2023.0,475.0,360.0,0.0,Rural,Y
LP008152,Male,Yes,0,Not Graduate,No,7245.0,1342.0,380.0,360.0,1.0,Rural,N
LP008153,Female,Yes,1,Graduate,No,9031.0,297.0,242.0,120.0,1.0,Urban,N
LP008154,Female,Yes,0,Not Graduate,No,19040.0,6064.0,686.0,360.0,1.0,Semiurban,N
LP008155,Male,Yes,0,Graduate,,15151.0,6214.0,174.0,360.0,1.0,Rural,N
LP008156,Female,No,0,Not Graduate,No,11403.0,4692.0,618.0,360.0,1.0,Semiurban,Y
LP008157,Male,Yes,1,Graduate,No,14297.0,6793.0,535.0,120.0,1.0,Rural,Y
LP008158,Male,Yes,0,Not Graduate,No,9854.0,8468.0,246.0,360.0,1.0,Semiurban,N
LP008159,Female,No,0,Not Graduate,No,5899.0,5071.0,263.0,360.0,1.0,Semiurban,N
LP008160,Female,No,0,Not Graduate,No,10568.0,6220.0,510.0,360.0,1.0,Rural,Y
LP008161,Male,No,2,Not Graduate,No,7046.0,6961.0,578.0,360.0,1.0,Urban,N
LP008162,Male,No,0,Not Graduate,No,8393.0,228.0,547.0,360.0,1.0,Rural,N
LP008163,Male,No,0,Not Graduate,No,6661.0,8158.0,440.0,360.0,1.0,Rural,Y
LP008164,Male,No,2,Not Graduate,No,13421.0,1734.0,317.0,360.0,1.0,Semiurban,N
LP008165,Male,Yes,0,Graduate,No,9282.0,9253.0,343.0,120.0,1.0,Semiurban,N
LP008166,Male,No,1,Not Graduate,No,3154.0,6139.0,264.0,360.0,1.0,Rural,Y
LP008167,Female,No,3+,Not Graduate,No,2297.0,7415.0,488.0,360.0,0.0,Semiurban,Y
LP008168,Male,Yes,2,Not Graduate,No,10401.0,1384.0,633.0,360.0,1.0,Urban,Y
LP008169,Male,Yes,0,Not Graduate,No,1524.0,7709.0,,360.0,1.0,Rural,N
LP008170,Female,No,0,Not Graduate,No,6560.0,5917.0,79.0,360.0,1.0,Urban,N
LP008171,Female,No,0,Graduate,No,,7111.0,616.0,360.0,0.0,Semiurban,Y
LP008172,Male,Yes,3+,Graduate,No,6614.0,2121.0,122.0,360.0,0.0,Semiurban,N
LP008173,Male,Yes,3+,Graduate,,13892.0,582.0,670.0,360.0,1.0,Urban,N
LP008174,Female,No,0,Not Graduate,No,11148.0,9695.0,198.0,180.0,1.0,Rural,Y
LP008175,Male,No,1,Not Graduate,No,10927.0,3396.0,285.0,360.0,1.0,Rural,N
LP008176,Male,Yes,2,Not Graduate,No,5984.0,7529.0,365.0,360.0,1.0,Urban,N
LP008177,Female,Yes,0,Graduate,No,8936.0,9139.0,697.0,120.0,0.0,Urban,N
LP008178,Male,No,0,Graduate,No,15002.0,7917.0,224.0,360.0,1.0,Rural,Y
LP008179,Male,Yes,0,Graduate,No,4866.0,2775.0,587.0,,0.0,Rural,Y
LP008180,Male,No,0,Not Graduate,No,14751.0,7784.0,645.0,360.0,1.0,Semiurban,Y
LP008181,Male,Yes,2,Not Graduate,No,3564.0,2477.0,172.0,360.0,1.0,Semiurban,N
LP008182,Male,Yes,3+,Not Graduate,No,6038.0,6690.0,109.0,360.0,1.0,Rural,N
LP008183,,Yes,0,Not Graduate,No,2516.0,6172.0,200.0,360.0,1.0,Urban,Y
LP008184,Male,Yes,0,Graduate,Yes,15802.0,1379.0,536.0,360.0,1.0,Rural,Y
LP008185,Male,Yes,0,Graduate,Yes,19901.0,7798.0,686.0,360.0,,Semiurban,Y
LP008186,Male,Yes,2,Graduate,No,7190.0,,646.0,360.0,1.0,Urban,Y
LP008187,Female,No,1,Graduate,No,13115.0,6023.0,395.0,360.0,1.0,Urban,N
LP008188,Female,Yes,0,Graduate,No,3925.0,4033.0,,360.0,1.0,Semiurban,Y
LP008189,Male,No,1,Not Graduate,No,5996.0,4957.0,232.0,360.0,1.0,Semiurban,N
LP008190,Female,Yes,0,Graduate,No,5718.0,7508.0,634.0,360.0,1.0,Urban,N
LP008191,Male,No,0,Not Graduate,No,5334.0,7880.0,429.0,360.0,1.0,Urban,N
LP008192,Male,Yes,,Not Graduate,No,9046.0,8641.0,606.0,360.0,1.0,Urban,N
LP008193,Male,Yes,0,Graduate,No,5043.0,3061.0,110.0,360.0,1.0,Semiurban,Y
LP008194,Male,No,0,Graduate,No,9802.0,8816.0,466.0,360.0,1.0,Semiurban,Y
LP008195,Male,No,0,Not Graduate,No,13474.0,7776.0,522.0,360.0,0.0,Urban,N
LP008196,Female,No,0,Not Graduate,No,17227.0,7173.0,416.0,360.0,1.0,Rural,Y
LP008197,Male,No,1,Not Graduate,No,3752.0,,386.0,360.0,1.0,Urban,Y
LP008198,Female,No,1,Not Graduate,No,12772.0,9092.0,305.0,360.0,1.0,Urban,N
LP008199,Male,Yes,2,Graduate,No,3490.0,7844.0,409.0,120.0,1.0,Urban,Y
LP008200,Male,No,0,Not Graduate,No,13639.0,392.0,672.0,180.0,1.0,Semiurban,N
LP008201,Male,No,0,Graduate,No,6652.0,2015.0,68.0,360.0,1.0,Urban,Y
LP008202,Female,,0,Graduate,No,17561.0,5694.0,695.0,360.0,1.0,Urban,Y
LP008203,Male,No,2,Graduate,,16681.0,7406.0,490.0,360.0,1.0,Urban,Y
LP008204,Female,Yes,0,Graduate,No,6103.0,3321.0,,360.0,0.0,Semiurban,Y
LP008205,Male,Yes,2,Not Graduate,No,6129.0,7864.0,621.0,360.0,0.0,Rural,N
LP008206,Male,No,0,Not Graduate,No,5813.0,246.0,452.0,360.0,1.0,Rural,Y
LP008207,Male,No,0,Graduate,No,5877.0,2599.0,174.0,360.0,1.0,Semiurban,Y
LP008208,Male,No,0,Not Graduate,No,5900.0,4060.0,229.0,360.0,1.0,Semiurban,N
LP008209,Male,No,3+,Graduate,No,2718.0,6207.0,396.0,360.0,1.0,Urban,N
LP008210,Male,Yes,0,Graduate,No,2949.0,2782.0,517.0,360.0,1.0,Urban,N
LP008211,Female,Yes,0,Not Graduate,No,3087.0,9337.0,432.0,360.0,1.0,Rural,N
LP008212,Male,Yes,0,Not Graduate,Yes,11912.0,1834.0,374.0,360.0,1.0,Rural,N
LP008213,Female,No,0,Not Graduate,No,9337.0,5244.0,,360.0,1.0,Urban,N
LP008214,Male,No,0,Not Graduate,No,1896.0,3107.0,251.0,360.0,1.0,Semiurban,Y
LP008215,Female,Yes,0,Graduate,,13429.0,4203.0,612.0,360.0,1.0,Semiurban,N
LP008216,Female,No,0,Graduate,Yes,18627.0,2233.0,165.0,360.0,0.0,Semiurban,N
LP008217,Male,Yes,0,Graduate,No,11145.0,8210.0,132.0,120.0,1.0,Rural,Y
LP008218,Male,Yes,0,Not Graduate,No,3517.0,2959.0,495.0,120.0,1.0,Rural,Y
LP008219,Female,No,0,Not Graduate,No,12359.0,3817.0,164.0,360.0,1.0,Semiurban,Y
LP008220,Female,Yes,1,Graduate,No,15527.0,2141.0,134.0,180.0,1.0,Urban,Y
LP008221,Male,No,0,Not Graduate,No,14475.0,3814.0,244.0,360.0,1.0,Urban,N
LP008222,Male,No,0,Graduate,No,11645.0,8319.0,108.0,360.0,1.0,Semiurban,N
LP008223,Female,No,0,Graduate,No,18245.0,8181.0,282.0,360.0,1.0,Rural,N
LP008224,Male,Yes,0,Graduate,No,1899.0,7983.0,196.0,360.0,1.0,Urban,N
LP008225,Female,Yes,1,Not Graduate,No,5154.0,6525.0,623.0,360.0,0.0,Semiurban,Y
LP008226,Male,No,1,Not Graduate,Yes,10486.0,5890.0,407.0,240.0,1.0,Rural,Y
LP008227,Male,No,1,Graduate,No,18446.0,1883.0,137.0,360.0,1.0,Semiurban,N
LP008228,Female,No,0,Not Graduate,No,9302.0,7409.0,114.0,360.0,1.0,Rural,Y
LP008229,Female,Yes,0,Not Graduate,Yes,3564.0,8170.0,584.0,360.0,1.0,Rural,Y
LP008230,Male,Yes,0,Not Graduate,No,9911.0,3698.0,344.0,360.0,1.0,Urban,Y
LP008231,Male,No,0,Graduate,No,12191.0,,109.0,180.0,1.0,Rural,Y
LP008232,Female,No,0,Not Graduate,Yes,3516.0,4065.0,605.0,360.0,1.0,Semiurban,N
LP008233,Female,Yes,0,Not Graduate,No,2125.0,2558.0,119.0,360.0,1.0,Rural,N
LP008234,Male,Yes,2,Not Graduate,No,11356.0,760.0,595.0,240.0,1.0,Urban,Y
LP008235,Female,No,0,Graduate,No,16964.0,8893.0,586.0,360.0,1.0,Rural,N
LP008236,Female,Yes,3+,Graduate,No,4841.0,6647.0,609.0,240.0,1.0,Semiurban,Y
LP008237,Female,Yes,0,Graduate,No,17947.0,2303.0,187.0,360.0,0.0,Semiurban,Y
LP008238,Female,Yes,2,Not Graduate,No,11683.0,3726.0,459.0,360.0,1.0,Semiurban,N
LP008239,Male,Yes,0,Graduate,No,19811.0,9504.0,323.0,360.0,1.0,Rural,Y
LP008240,Female,No,2,Not Graduate,No,17011.0,4952.0,,360.0,1.0,Rural,N
LP008241,Female,Yes,0,Graduate,No,18780.0,8335.0,378.0,360.0,1.0,Urban,N
LP008242,Male,Yes,0,Not Graduate,No,17348.0,2739.0,94.0,240.0,1.0,Rural,Y
LP008243,Male,Yes,0,Graduate,Yes,8867.0,8396.0,85.0,360.0,1.0,Urban,N
LP008244,Male,Yes,,Graduate,Yes,19963.0,5921.0,457.0,360.0,1.0,Semiurban,Y
LP008245,Female,No,3+,Not Graduate,No,17884.0,2174.0,691.0,360.0,0.0,Urban,Y
LP008246,Male,Yes,0,Graduate,No,6301.0,7100.0,437.0,360.0,1.0,Rural,N
LP008247,Female,No,1,Not Graduate,No,17605.0,7016.0,400.0,360.0,1.0,Semiurban,N
LP008248,Female,Yes,0,Not Graduate,No,7524.0,7957.0,581.0,120.0,1.0,Urban,Y
LP008249,Female,Yes,0,Not Graduate,No,3182.0,2224.0,203.0,360.0,1.0,Semiurban,Y
LP008250,Female,Yes,0,Not Graduate,No,2062.0,7918.0,493.0,360.0,1.0,Semiurban,Y
LP008251,Female,Yes,3+,Not Graduate,No,8492.0,8918.0,246.0,360.0,1.0,Urban,Y
LP008252,Male,No,0,Not Graduate,No,18141.0,3276.0,117.0,240.0,1.0,Rural,Y
LP008253,Female,Yes,0,Graduate,No,8165.0,8391.0,119.0,360.0,1.0,Semiurban,Y
LP008254,Male,No,0,Graduate,No,13977.0,7336.0,167.0,360.0,1.0,Urban,N
LP008255,Female,Yes,0,Graduate,No,8506.0,433.0,432.0,360.0,1.0,Semiurban,Y
LP008256,Male,Yes,0,Graduate,No,16483.0,1287.0,440.0,360.0,1.0,Rural,Y
LP008257,,Yes,0,Graduate,No,5593.0,1884.0,374.0,,1.0,Urban,N
LP008258,Female,No,0,Graduate,No,14292.0,4213.0,309.0,120.0,1.0,Urban,N
LP008259,Female,Yes,0,Not Graduate,No,19753.0,4181.0,250.0,360.0,1.0,Rural,N
LP008260,Male,Yes,0,Not Graduate,No,18261.0,4417.0,598.0,360.0,1.0,Urban,N
LP008261,Male,Yes,0,Not Graduate,No,15017.0,6401.0,167.0,360.0,0.0,Semiurban,Y
LP008262,Female,Yes,2,Graduate,,18732.0,6160.0,563.0,360.0,1.0,Rural,Y
LP008263,Male,No,0,Not Graduate,No,2279.0,1756.0,280.0,360.0,0.0,Rural,N
LP008264,Female,No,2,Not Graduate,Yes,4911.0,4789.0,66.0,360.0,1.0,Rural,Y
LP008265,Male,No,0,Not Graduate,No,2365.0,5483.0,545.0,360.0,1.0,Semiurban,N
LP008266,Female,No,0,Not Graduate,No,5139.0,6762.0,356.0,360.0,1.0,Urban,N
LP008267,Male,No,0,Graduate,No,17420.0,9139.0,419.0,360.0,1.0,Urban,Y
LP008268,Female,Yes,1,Not Graduate,Yes,8591.0,7268.0,521.0,360.0,1.0,Rural,N
LP008269,Female,No,2,Not Graduate,No,19814.0,768.0,510.0,120.0,1.0,Semiurban,Y
LP008270,Male,Yes,0,Not Graduate,No,2038.0,2895.0,77.0,360.0,1.0,Semiurban,Y
LP008271,Male,Yes,0,Graduate,No,5529.0,394.0,607.0,360.0,1.0,Semiurban,Y
LP008272,Male,No,1,Graduate,No,10797.0,8981.0,414.0,360.0,1.0,Rural,N
LP008273,Female,No,0,Not Graduate,No,11457.0,896.0,688.0,360.0,1.0,Urban,Y
LP008274,Female,No,1,Not Graduate,No,16303.0,6476.0,667.0,120.0,1.0,Semiurban,N
LP008275,Female,No,0,Graduate,No,14968.0,8557.0,511.0,360.0,1.0,Urban,Y
