Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP005038,Female,No,1,Not Graduate,No,9235.0,6360.0,595.0,360.0,1.0,Urban,Y
LP005039,Female,Yes,2,Graduate,No,3239.0,6317.0,81.0,180.0,1.0,Rural,Y
LP005040,Female,No,3+,Not Graduate,No,16813.0,9892.0,584.0,360.0,1.0,Urban,Y
LP005041,Female,Yes,1,Not Graduate,No,15049.0,8145.0,663.0,360.0,1.0,Urban,N
LP005042,Male,Yes,0,Not Graduate,No,14912.0,9628.0,630.0,360.0,1.0,Rural,Y
LP005043,Female,No,0,Not Graduate,No,18217.0,112.0,601.0,360.0,1.0,Urban,Y
LP005044,Female,No,0,Not Graduate,Yes,3030.0,4241.0,428.0,360.0,1.0,Semiurban,Y
LP005045,Female,No,0,Not Graduate,No,2055.0,2691.0,,360.0,1.0,Semiurban,N
LP005046,Male,Yes,0,Not Graduate,No,19047.0,3584.0,445.0,360.0,1.0,Semiurban,Y
LP005047,Female,Yes,0,Not Graduate,No,,2345.0,347.0,360.0,1.0,Rural,Y
LP005048,Male,Yes,0,Graduate,No,14710.0,55.0,319.0,360.0,1.0,Semiurban,N
LP005049,Female,Yes,1,Not Graduate,No,10991.0,580.0,528.0,180.0,1.0,Semiurban,Y
LP005050,Male,No,0,Not Graduate,No,14411.0,3545.0,676.0,360.0,1.0,Urban,N
LP005051,Female,No,1,Not Graduate,No,19904.0,7561.0,274.0,360.0,0.0,Urban,N
LP005052,Male,Yes,0,Not Graduate,No,9185.0,7737.0,651.0,360.0,1.0,Semiurban,N
LP005053,Male,No,0,Not Graduate,Yes,7523.0,1667.0,563.0,360.0,1.0,Rural,Y
LP005054,Male,Yes,3+,Graduate,No,5186.0,8410.0,,240.0,1.0,Urban,N
LP005055,Female,No,0,Not Graduate,No,19824.0,9083.0,488.0,360.0,1.0,Rural,Y
LP005056,Male,Yes,3+,Graduate,No,8516.0,4426.0,,360.0,1.0,Urban,N
LP005057,Male,No,0,Not Graduate,No,4999.0,5258.0,76.0,360.0,1.0,Urban,Y
LP005058,Female,Yes,0,Not Graduate,No,9317.0,6647.0,694.0,360.0,1.0,Rural,N
LP005059,Male,Yes,0,Graduate,No,11046.0,7938.0,124.0,240.0,1.0,Urban,N
LP005060,Female,Yes,0,Graduate,No,7525.0,843.0,653.0,360.0,1.0,Semiurban,Y
LP005061,Female,Yes,0,Not Graduate,No,9076.0,3511.0,449.0,360.0,1.0,Semiurban,Y
LP005062,Female,Yes,2,Not Graduate,Yes,8107.0,6708.0,421.0,240.0,1.0,Semiurban,Y
LP005063,Male,Yes,0,Graduate,No,9253.0,,395.0,360.0,1.0,Semiurban,N
LP005064,Female,Yes,0,Graduate,No,5609.0,1119.0,393.0,120.0,1.0,Semiurban,Y
LP005065,Male,No,0,Not Graduate,No,4767.0,9993.0,245.0,360.0,1.0,Rural,N
LP005066,Male,Yes,0,Graduate,No,16515.0,9327.0,509.0,360.0,1.0,Semiurban,N
LP005067,Male,No,3+,Graduate,No,10927.0,6034.0,259.0,360.0,1.0,Urban,N
LP005068,Female,Yes,2,Graduate,No,16042.0,3765.0,680.0,360.0,1.0,Semiurban,N
LP005069,Male,No,0,Graduate,No,6754.0,7914.0,577.0,360.0,1.0,Rural,N
LP005070,Female,No,0,Graduate,No,5703.0,6397.0,678.0,360.0,1.0,Urban,Y
LP005071,Female,Yes,0,Not Graduate,No,7390.0,6431.0,347.0,120.0,1.0,Urban,Y
LP005072,Male,No,3+,Not Graduate,No,12470.0,7958.0,453.0,360.0,1.0,Rural,Y
LP005073,Male,Yes,0,Not Graduate,No,13952.0,1938.0,239.0,240.0,0.0,Urban,N
LP005074,Female,No,2,Not Graduate,No,18932.0,3055.0,421.0,360.0,1.0,Rural,N
LP005075,Female,No,0,Not Graduate,No,19843.0,8386.0,156.0,360.0,0.0,Rural,N
LP005076,Female,Yes,3+,Not Graduate,No,10041.0,3096.0,493.0,240.0,1.0,Urban,Y
LP005077,Male,Yes,0,Graduate,No,9391.0,1029.0,346.0,360.0,1.0,Rural,Y
LP005078,Male,Yes,0,Graduate,Yes,19362.0,1504.0,434.0,360.0,1.0,Rural,N
LP005079,Male,Yes,1,Graduate,No,19704.0,864.0,577.0,360.0,1.0,Semiurban,N
LP005080,Male,No,3+,Not Graduate,No,16573.0,2190.0,437.0,360.0,1.0,Urban,N
LP005081,Male,Yes,3+,Graduate,No,10933.0,9875.0,359.0,360.0,1.0,Semiurban,N
LP005082,Female,Yes,1,Graduate,No,16148.0,489.0,,360.0,1.0,Rural,Y
LP005083,Male,Yes,2,Graduate,No,10567.0,7127.0,243.0,360.0,1.0,Urban,N
LP005084,Male,Yes,0,Graduate,No,13412.0,5314.0,112.0,240.0,1.0,Urban,Y
LP005085,Female,Yes,2,Graduate,No,,5355.0,543.0,360.0,1.0,Urban,N
LP005086,Female,No,2,Not Graduate,No,17441.0,2042.0,319.0,360.0,,Urban,N
LP005087,Male,Yes,0,Not Graduate,Yes,16091.0,9733.0,687.0,360.0,1.0,Urban,Y
LP005088,Female,No,1,Graduate,No,13230.0,5880.0,221.0,360.0,1.0,Semiurban,N
LP005089,Male,Yes,0,Graduate,No,10511.0,,178.0,360.0,0.0,Semiurban,Y
LP005090,Male,Yes,0,Not Graduate,No,5409.0,8313.0,402.0,360.0,1.0,Semiurban,N
LP005091,Male,No,2,Not Graduate,No,13708.0,5935.0,689.0,360.0,1.0,Rural,N
LP005092,Female,Yes,0,Graduate,No,,3288.0,197.0,360.0,1.0,Urban,Y
LP005093,Male,Yes,0,Graduate,No,3384.0,7113.0,128.0,360.0,1.0,Urban,Y
LP005094,Male,No,0,Not Graduate,Yes,6002.0,8229.0,269.0,360.0,0.0,Semiurban,N
LP005095,Male,Yes,0,Not Graduate,No,8997.0,1961.0,454.0,120.0,1.0,Rural,Y
LP005096,Female,Yes,0,Graduate,No,9798.0,5105.0,136.0,360.0,1.0,Semiurban,N
LP005097,Male,No,3+,Graduate,Yes,12387.0,3836.0,453.0,360.0,1.0,Urban,N
LP005098,Male,No,1,Not Graduate,No,12177.0,4834.0,166.0,180.0,0.0,Rural,N
LP005099,Male,Yes,2,Graduate,No,2925.0,1026.0,551.0,180.0,1.0,Semiurban,N
LP005100,Male,Yes,0,Not Graduate,No,6105.0,5928.0,667.0,360.0,,Semiurban,N
LP005101,Female,Yes,3+,Graduate,No,16527.0,8863.0,640.0,360.0,1.0,Rural,Y
LP005102,Female,Yes,1,Graduate,No,1740.0,4125.0,223.0,180.0,1.0,Rural,Y
LP005103,Male,No,0,Not Graduate,No,19380.0,627.0,155.0,360.0,0.0,Rural,N
LP005104,Male,No,1,Graduate,No,15097.0,5286.0,146.0,360.0,1.0,Urban,Y
LP005105,Male,No,3+,Graduate,No,16703.0,3160.0,527.0,240.0,1.0,Semiurban,Y
LP005106,Male,Yes,0,Not Graduate,No,18187.0,3767.0,597.0,360.0,1.0,Rural,N
LP005107,Male,Yes,1,Not Graduate,No,18795.0,5841.0,662.0,360.0,1.0,Urban,N
LP005108,Female,No,3+,Not Graduate,No,6593.0,9077.0,610.0,360.0,1.0,Rural,Y
LP005109,Female,Yes,0,Graduate,No,7547.0,6425.0,471.0,240.0,1.0,Urban,Y
LP005110,Female,No,1,Not Graduate,No,12664.0,974.0,650.0,360.0,0.0,Urban,Y
LP005111,Female,No,0,Not Graduate,No,2105.0,8580.0,460.0,360.0,1.0,Rural,N
LP005112,Female,No,0,Not Graduate,No,2538.0,5024.0,374.0,360.0,1.0,Rural,Y
LP005113,Female,Yes,1,Not Graduate,No,1906.0,5452.0,518.0,360.0,1.0,Urban,N
LP005114,Male,Yes,0,Graduate,No,2571.0,4714.0,476.0,360.0,1.0,Urban,Y
LP005115,Female,No,2,Not Graduate,No,15704.0,8603.0,404.0,360.0,1.0,Rural,N
LP005116,Male,No,0,Graduate,No,14609.0,8598.0,375.0,360.0,1.0,Urban,Y
LP005117,Male,No,0,Graduate,No,16006.0,8188.0,58.0,360.0,1.0,Semiurban,Y
LP005118,Female,Yes,0,Not Graduate,Yes,19336.0,,140.0,360.0,0.0,Urban,N
LP005119,Male,No,0,Not Graduate,No,8173.0,9340.0,335.0,360.0,0.0,Semiurban,N
LP005120,Male,No,0,Not Graduate,No,4487.0,2669.0,192.0,240.0,0.0,Urban,Y
LP005121,Female,Yes,2,Graduate,Yes,13361.0,3578.0,465.0,360.0,1.0,Semiurban,Y
LP005122,Male,No,3+,Not Graduate,No,1700.0,5949.0,681.0,360.0,0.0,Semiurban,N
LP005123,Male,No,2,Not Graduate,No,9325.0,3119.0,110.0,360.0,1.0,Urban,N
LP005124,Female,Yes,0,Not Graduate,No,15920.0,9537.0,343.0,240.0,1.0,Semiurban,Y
LP005125,Female,Yes,2,Graduate,No,4260.0,3261.0,389.0,360.0,1.0,Urban,N
LP005126,Female,No,3+,Not Graduate,No,,7790.0,235.0,120.0,0.0,Rural,Y
LP005127,Male,Yes,0,Graduate,No,6421.0,9949.0,141.0,360.0,1.0,Urban,Y
LP005128,Male,No,0,Graduate,No,5213.0,6212.0,280.0,240.0,1.0,Urban,N
LP005129,Female,Yes,0,Graduate,No,10630.0,7497.0,586.0,360.0,1.0,Rural,N
LP005130,Female,Yes,0,Not Graduate,No,4616.0,6638.0,188.0,240.0,1.0,Semiurban,Y
LP005131,Female,No,3+,Not Graduate,No,5117.0,9891.0,239.0,120.0,0.0,Urban,Y
LP005132,Male,No,0,Graduate,No,10455.0,1542.0,,360.0,1.0,Urban,Y
LP005133,Male,Yes,1,Not Graduate,No,6119.0,9088.0,402.0,360.0,1.0,Semiurban,Y
LP005134,Female,No,0,Graduate,No,6688.0,7737.0,88.0,360.0,1.0,Rural,Y
LP005135,Male,Yes,0,Not Graduate,No,6466.0,7669.0,122.0,360.0,0.0,Semiurban,Y
LP005136,Female,Yes,0,Not Graduate,No,10961.0,3347.0,71.0,360.0,1.0,Rural,N
LP005137,Male,Yes,3+,Not Graduate,No,17842.0,8609.0,80.0,360.0,1.0,Semiurban,Y
LP005138,Female,Yes,0,Graduate,Yes,12532.0,5539.0,339.0,360.0,1.0,Semiurban,Y
LP005139,Female,No,2,Not Graduate,No,16654.0,6041.0,127.0,240.0,0.0,Rural,N
LP005140,Female,No,0,Graduate,No,10365.0,1184.0,492.0,360.0,1.0,Rural,N
LP005141,Male,No,1,Not Graduate,No,6104.0,2048.0,,360.0,1.0,Semiurban,N
LP005142,Female,No,1,Not Graduate,No,10633.0,5186.0,410.0,360.0,1.0,Semiurban,Y
LP005143,Female,Yes,2,Not Graduate,Yes,18826.0,7714.0,103.0,180.0,1.0,Rural,Y
LP005144,Male,No,0,Not Graduate,No,5971.0,8354.0,420.0,180.0,1.0,Urban,Y
LP005145,Female,,0,Graduate,No,5243.0,314.0,631.0,360.0,1.0,Semiurban,N
LP005146,Female,No,0,Graduate,No,7783.0,3680.0,146.0,360.0,0.0,Semiurban,Y
LP005147,Female,No,3+,Not Graduate,No,5336.0,8716.0,579.0,240.0,1.0,Urban,Y
LP005148,Female,No,0,Graduate,No,3928.0,7445.0,697.0,360.0,1.0,Rural,N
LP005149,Male,Yes,0,Graduate,No,16238.0,592.0,696.0,360.0,1.0,Semiurban,Y
LP005150,Male,No,0,Graduate,No,13066.0,7082.0,443.0,360.0,1.0,Rural,N
LP005151,Male,No,0,Not Graduate,Yes,10881.0,1737.0,85.0,180.0,1.0,Urban,Y
LP005152,Female,No,2,Not Graduate,No,14548.0,3322.0,367.0,360.0,0.0,Rural,Y
LP005153,Female,Yes,3+,Not Graduate,No,12645.0,730.0,419.0,360.0,1.0,Rural,Y
LP005154,Female,No,0,Not Graduate,No,12005.0,3692.0,100.0,360.0,1.0,Urban,N
LP005155,Male,No,3+,Graduate,No,5124.0,4219.0,336.0,120.0,0.0,Semiurban,Y
LP005156,Male,Yes,1,Graduate,No,16914.0,3142.0,699.0,,0.0,Rural,Y
LP005157,Female,No,0,Not Graduate,No,8891.0,9912.0,645.0,360.0,0.0,Semiurban,Y
LP005158,Male,Yes,3+,Not Graduate,No,3409.0,3496.0,292.0,360.0,0.0,Urban,N
LP005159,Male,Yes,1,Not Graduate,No,4174.0,9100.0,340.0,,1.0,Urban,Y
LP005160,Female,Yes,0,Graduate,No,4824.0,2959.0,462.0,360.0,0.0,Semiurban,Y
LP005161,Male,No,1,Not Graduate,No,4102.0,,271.0,360.0,1.0,Urban,N
LP005162,Male,Yes,0,Not Graduate,No,1654.0,6710.0,80.0,,1.0,Semiurban,Y
LP005163,Male,Yes,0,Not Graduate,No,13557.0,5083.0,681.0,360.0,0.0,Rural,N
LP005164,Male,Yes,1,Graduate,No,13333.0,8646.0,117.0,360.0,1.0,Urban,Y
LP005165,,Yes,2,Not Graduate,,12071.0,6817.0,531.0,360.0,0.0,Semiurban,N
LP005166,Male,Yes,1,Graduate,No,3027.0,8928.0,,120.0,1.0,Urban,N
LP005167,Male,Yes,0,Not Graduate,No,2125.0,9347.0,274.0,360.0,1.0,Urban,N
LP005168,Male,No,3+,Not Graduate,No,18569.0,,598.0,360.0,1.0,Semiurban,Y
LP005169,Female,No,0,Not Graduate,Yes,11157.0,8293.0,395.0,360.0,1.0,Semiurban,Y
LP005170,Male,Yes,0,Graduate,Yes,17848.0,4033.0,272.0,360.0,1.0,Semiurban,Y
LP005171,Female,Yes,0,Not Graduate,No,13928.0,7903.0,333.0,360.0,0.0,Semiurban,Y
LP005172,Male,No,0,Graduate,Yes,18753.0,5350.0,303.0,360.0,1.0,Urban,N
LP005173,Male,Yes,0,Not Graduate,No,,5993.0,169.0,360.0,0.0,Semiurban,Y
LP005174,Male,No,1,Graduate,No,2404.0,6714.0,187.0,,1.0,Semiurban,Y
LP005175,Female,No,2,Not Graduate,No,15151.0,808.0,377.0,360.0,0.0,Semiurban,N
LP005176,Female,Yes,3+,Not Graduate,No,3522.0,1241.0,644.0,360.0,1.0,Rural,N
LP005177,Male,Yes,2,Graduate,No,2742.0,7086.0,589.0,120.0,1.0,Urban,Y
LP005178,Female,No,0,Graduate,No,12318.0,3732.0,137.0,180.0,1.0,Rural,N
LP005179,Female,Yes,1,Not Graduate,No,4211.0,9953.0,422.0,360.0,1.0,Semiurban,Y
LP005180,Male,Yes,2,Not Graduate,No,2794.0,1392.0,683.0,360.0,1.0,Urban,N
LP005181,Female,Yes,0,Not Graduate,No,12477.0,2186.0,440.0,360.0,0.0,Semiurban,Y
LP005182,Male,No,2,Graduate,Yes,13850.0,3414.0,389.0,360.0,0.0,Rural,N
LP005183,Female,No,0,Not Graduate,No,7437.0,5142.0,563.0,360.0,1.0,Urban,N
LP005184,Female,Yes,0,Graduate,No,10555.0,9280.0,315.0,360.0,1.0,Semiurban,N
LP005185,Female,No,0,Graduate,No,3056.0,7738.0,131.0,360.0,1.0,Urban,N
LP005186,Female,Yes,1,Graduate,No,18620.0,3672.0,447.0,360.0,1.0,Rural,N
LP005187,Male,No,1,Not Graduate,No,15961.0,1733.0,407.0,360.0,1.0,Urban,N
LP005188,Female,Yes,0,Not Graduate,No,18662.0,,230.0,360.0,0.0,Rural,N
LP005189,Male,No,1,Not Graduate,No,7025.0,1904.0,564.0,360.0,1.0,Rural,Y
LP005190,Male,No,3+,Not Graduate,No,14407.0,9712.0,609.0,360.0,1.0,Rural,N
LP005191,Female,Yes,3+,Graduate,No,9025.0,9697.0,185.0,360.0,1.0,Urban,N
LP005192,Female,Yes,0,Not Graduate,No,13875.0,,314.0,360.0,1.0,Urban,Y
LP005193,Female,Yes,0,Graduate,No,6284.0,9112.0,252.0,360.0,1.0,Urban,N
LP005194,Male,Yes,1,Graduate,,9535.0,7406.0,531.0,360.0,0.0,Urban,Y
LP005195,Female,Yes,0,Graduate,No,8294.0,1308.0,336.0,180.0,1.0,Semiurban,Y
LP005196,Female,No,0,Not Graduate,No,6232.0,7571.0,,360.0,1.0,Semiurban,N
LP005197,Male,No,0,Not Graduate,No,,9261.0,146.0,360.0,1.0,Semiurban,N
LP005198,Male,Yes,2,Not Graduate,No,7197.0,7864.0,143.0,360.0,1.0,Urban,N
LP005199,Male,No,2,Graduate,No,4347.0,4747.0,143.0,360.0,1.0,Rural,N
LP005200,Male,No,0,Graduate,No,5611.0,4551.0,344.0,180.0,1.0,Rural,Y
LP005201,,No,0,Not Graduate,No,14581.0,6822.0,65.0,360.0,1.0,Semiurban,Y
LP005202,Female,Yes,1,Graduate,No,14147.0,3284.0,523.0,240.0,1.0,Semiurban,N
LP005203,Female,Yes,0,Graduate,No,9922.0,4507.0,509.0,360.0,1.0,Urban,N
LP005204,Female,Yes,0,Graduate,No,9619.0,9374.0,260.0,360.0,1.0,Urban,N
LP005205,Male,Yes,0,Not Graduate,Yes,8249.0,910.0,608.0,360.0,1.0,Semiurban,Y
LP005206,Female,No,0,Not Graduate,No,13156.0,1979.0,492.0,360.0,1.0,Urban,Y
LP005207,Male,No,0,Not Graduate,No,2018.0,550.0,148.0,360.0,1.0,Semiurban,Y
LP005208,Female,Yes,1,Graduate,,10175.0,5733.0,69.0,360.0,1.0,Semiurban,N
LP005209,Male,Yes,1,Not Graduate,No,11804.0,3542.0,70.0,360.0,1.0,Urban,Y
LP005210,Female,No,0,Not Graduate,No,11958.0,3181.0,230.0,360.0,1.0,Urban,N
LP005211,Male,No,0,Graduate,No,5351.0,4871.0,534.0,360.0,1.0,Semiurban,Y
LP005212,Male,No,0,Graduate,No,15019.0,6953.0,610.0,360.0,1.0,Semiurban,N
LP005213,Female,Yes,1,Not Graduate,No,8355.0,8634.0,449.0,240.0,1.0,Rural,Y
LP005214,Male,No,0,Not Graduate,No,13556.0,1358.0,321.0,360.0,1.0,Semiurban,Y
LP005215,Female,No,0,Not Graduate,No,6504.0,2893.0,72.0,180.0,0.0,Urban,Y
LP005216,Male,No,1,Graduate,No,10457.0,915.0,157.0,120.0,1.0,Urban,Y
LP005217,Female,Yes,2,Not Graduate,No,17539.0,3644.0,654.0,360.0,1.0,Urban,N
LP005218,Male,Yes,0,Graduate,No,4860.0,543.0,73.0,120.0,1.0,Rural,N
LP005219,Male,Yes,0,Not Graduate,No,14718.0,,502.0,360.0,1.0,Rural,N
LP005220,Male,No,3+,Not Graduate,Yes,8258.0,9962.0,668.0,360.0,1.0,Urban,N
LP005221,Male,No,3+,Graduate,No,2487.0,3832.0,590.0,360.0,1.0,Semiurban,N
LP005222,Male,,0,Not Graduate,No,9707.0,8214.0,164.0,360.0,1.0,Semiurban,Y
LP005223,Male,No,2,Graduate,No,16380.0,143.0,443.0,360.0,1.0,Semiurban,N
LP005224,Male,Yes,1,Not Graduate,No,11262.0,4679.0,669.0,360.0,1.0,Semiurban,N
LP005225,Male,Yes,3+,Not Graduate,Yes,14913.0,3296.0,634.0,360.0,1.0,Urban,N
LP005226,Female,Yes,0,Not Graduate,No,5927.0,1071.0,645.0,360.0,1.0,Rural,N
LP005227,Female,Yes,2,Not Graduate,No,1578.0,6548.0,453.0,360.0,1.0,Semiurban,N
LP005228,Male,No,2,Not Graduate,No,19702.0,6909.0,652.0,360.0,1.0,Urban,Y
LP005229,Female,No,0,Graduate,Yes,10736.0,1552.0,151.0,360.0,1.0,Urban,Y
LP005230,Female,Yes,2,Not Graduate,No,16758.0,4336.0,315.0,360.0,1.0,Semiurban,Y
LP005231,Male,No,0,Not Graduate,Yes,11303.0,9471.0,132.0,360.0,1.0,Semiurban,Y
LP005232,Female,No,0,Graduate,Yes,,1970.0,345.0,360.0,1.0,Semiurban,Y
LP005233,Male,Yes,0,Not Graduate,No,14836.0,6210.0,295.0,360.0,0.0,Rural,Y
LP005234,Female,Yes,3+,Graduate,,16138.0,4873.0,310.0,360.0,1.0,Semiurban,N
LP005235,Male,Yes,0,Not Graduate,No,15629.0,1028.0,201.0,360.0,1.0,Semiurban,N
LP005236,Female,Yes,1,Not Graduate,No,16924.0,4077.0,423.0,360.0,,Urban,N
LP005237,Female,No,1,Graduate,No,9963.0,5878.0,395.0,360.0,1.0,Rural,Y
LP005238,Male,Yes,0,Graduate,No,15834.0,6191.0,544.0,360.0,1.0,Urban,Y
LP005239,Male,Yes,0,Not Graduate,No,16815.0,2381.0,167.0,360.0,1.0,Urban,N
LP005240,Female,,1,Graduate,No,5931.0,9859.0,677.0,360.0,1.0,Urban,Y
LP005241,Male,No,3+,Not Graduate,Yes,10449.0,135.0,423.0,360.0,1.0,Semiurban,N
LP005242,Female,Yes,0,Graduate,Yes,5803.0,4614.0,,360.0,1.0,Semiurban,Y
LP005243,Female,No,0,Graduate,No,9805.0,7650.0,,360.0,1.0,Semiurban,N
LP005244,Female,Yes,0,Graduate,No,6516.0,3359.0,248.0,240.0,1.0,Semiurban,N
LP005245,Female,Yes,0,Graduate,No,3462.0,8533.0,126.0,360.0,1.0,Semiurban,Y
LP005246,Female,No,0,Graduate,No,4565.0,3349.0,496.0,240.0,1.0,Urban,N
LP005247,Female,Yes,0,Not Graduate,No,5448.0,3801.0,475.0,360.0,1.0,Rural,N
LP005248,Male,No,0,Not Graduate,No,9171.0,6770.0,557.0,180.0,1.0,Rural,N
LP005249,Male,Yes,0,Graduate,No,8606.0,8476.0,101.0,360.0,1.0,Rural,Y
LP005250,Male,Yes,2,Not Graduate,No,16188.0,9155.0,227.0,360.0,0.0,Semiurban,N
LP005251,Female,No,3+,Graduate,No,18812.0,7390.0,498.0,360.0,1.0,Urban,N
LP005252,Female,Yes,0,Not Graduate,No,6922.0,9813.0,162.0,360.0,1.0,Rural,Y
LP005253,Male,No,1,Graduate,No,14929.0,1724.0,285.0,360.0,1.0,Rural,N
LP005254,Female,No,0,Graduate,No,11774.0,8568.0,215.0,360.0,0.0,Rural,Y
LP005255,Male,No,3+,Not Graduate,No,4415.0,52.0,600.0,360.0,1.0,Semiurban,N
LP005256,Male,No,1,Graduate,No,15699.0,327.0,347.0,360.0,1.0,Semiurban,N
LP005257,Female,Yes,2,Not Graduate,No,11783.0,638.0,429.0,360.0,1.0,Rural,N
LP005258,Male,No,0,Graduate,No,10889.0,7285.0,660.0,360.0,1.0,Semiurban,N
LP005259,Female,No,1,Graduate,No,1697.0,5699.0,216.0,360.0,1.0,Semiurban,Y
LP005260,Male,No,0,Graduate,No,10548.0,7657.0,603.0,180.0,1.0,Rural,N
LP005261,Female,No,0,Not Graduate,No,17679.0,4601.0,411.0,360.0,1.0,Semiurban,Y
LP005262,Female,No,0,Graduate,No,2345.0,4963.0,503.0,360.0,1.0,Urban,N
LP005263,Male,Yes,1,Not Graduate,No,7790.0,,553.0,360.0,1.0,Urban,N
LP005264,Female,No,1,Not Graduate,No,19631.0,8750.0,666.0,360.0,1.0,Rural,N
LP005265,Female,Yes,0,Not Graduate,No,6465.0,4035.0,,360.0,0.0,Semiurban,N
LP005266,Male,Yes,0,Not Graduate,No,1845.0,9100.0,347.0,360.0,1.0,Rural,N
LP005267,Male,No,0,Graduate,No,18039.0,6797.0,234.0,360.0,0.0,Semiurban,N
LP005268,Female,Yes,0,Graduate,No,17447.0,8200.0,467.0,360.0,1.0,Urban,N
LP005269,Male,Yes,1,Graduate,No,7061.0,5531.0,172.0,360.0,1.0,Semiurban,N
LP005270,Male,Yes,0,Graduate,Yes,9833.0,2571.0,286.0,360.0,1.0,Urban,N
LP005271,Male,No,0,Not Graduate,No,17987.0,5723.0,493.0,360.0,1.0,Semiurban,Y
LP005272,Male,Yes,0,Not Graduate,Yes,19122.0,276.0,653.0,360.0,0.0,Urban,Y
LP005273,Female,No,1,Not Graduate,No,13741.0,6582.0,476.0,360.0,1.0,Rural,Y
LP005274,Male,Yes,0,Graduate,No,5031.0,9253.0,110.0,360.0,1.0,Semiurban,N
LP005275,Male,Yes,3+,Not Graduate,No,17669.0,6963.0,141.0,360.0,1.0,Rural,Y
